STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00253365,"GOTHENBURG, NE US",1962/01/29,0,62,31,42
USC00253365,"GOTHENBURG, NE US",1962/01/30,0,57,26,41
USC00253365,"GOTHENBURG, NE US",1962/01/31,0,68,25,47
USC00253365,"GOTHENBURG, NE US",1962/02/01,0,59,29,42
USC00253365,"GOTHENBURG, NE US",1962/02/02,0,70,32,51
USC00253365,"GOTHENBURG, NE US",1962/02/03,0,73,32,57
USC00253365,"GOTHENBURG, NE US",1962/02/04,0,61,28,28
USC00253365,"GOTHENBURG, NE US",1962/02/05,0,29,15,21
USC00253365,"GOTHENBURG, NE US",1962/02/06,0,28,9,25
USC00253365,"GOTHENBURG, NE US",1962/02/07,0,33,14,29
USC00253365,"GOTHENBURG, NE US",1962/02/08,0,47,21,37
USC00253365,"GOTHENBURG, NE US",1962/02/09,0,58,25,40
USC00253365,"GOTHENBURG, NE US",1962/02/10,0,66,28,56
USC00253365,"GOTHENBURG, NE US",1962/02/11,0,77,33,60
USC00253365,"GOTHENBURG, NE US",1962/02/12,0,66,34,42
USC00253365,"GOTHENBURG, NE US",1962/02/13,0,59,32,43
USC00253365,"GOTHENBURG, NE US",1962/02/14,0,56,30,41
USC00253365,"GOTHENBURG, NE US",1962/02/15,0,57,33,44
USC00253365,"GOTHENBURG, NE US",1962/02/16,0,44,23,34
USC00253365,"GOTHENBURG, NE US",1962/02/17,0.32,34,18,18
USC00253365,"GOTHENBURG, NE US",1962/02/18,0.06,27,12,21
USC00253365,"GOTHENBURG, NE US",1962/02/19,0,37,5,27
USC00253365,"GOTHENBURG, NE US",1962/02/20,0.48,28,19,25
USC00253365,"GOTHENBURG, NE US",1962/02/21,0.09,25,0,14
USC00253365,"GOTHENBURG, NE US",1962/02/22,0,42,2,35
USC00253365,"GOTHENBURG, NE US",1962/02/23,0.05,37,7,7
USC00253365,"GOTHENBURG, NE US",1962/02/24,0,16,-3,9
USC00253365,"GOTHENBURG, NE US",1962/02/25,0,15,-3,8
USC00253365,"GOTHENBURG, NE US",1962/02/26,0.01,11,-7,-1
USC00253365,"GOTHENBURG, NE US",1962/02/27,0.03,6,-9,0
USC00253365,"GOTHENBURG, NE US",1962/02/28,0,19,-21,12
USC00253365,"GOTHENBURG, NE US",1962/03/01,0,25,1,20
USC00253365,"GOTHENBURG, NE US",1962/03/02,0,36,9,24
USC00253365,"GOTHENBURG, NE US",1962/03/03,0,32,19,19
USC00253365,"GOTHENBURG, NE US",1962/03/04,0,29,6,13
USC00253365,"GOTHENBURG, NE US",1962/03/05,0,29,-1,23
USC00253365,"GOTHENBURG, NE US",1962/03/06,0,37,6,29
USC00253365,"GOTHENBURG, NE US",1962/03/07,0,41,5,33
USC00253365,"GOTHENBURG, NE US",1962/03/08,0,34,21,26
USC00253365,"GOTHENBURG, NE US",1962/03/09,0,42,11,29
USC00253365,"GOTHENBURG, NE US",1962/03/10,0.38,30,26,29
USC00253365,"GOTHENBURG, NE US",1962/03/11,0,33,26,26
USC00253365,"GOTHENBURG, NE US",1962/03/12,0,29,19,22
USC00253365,"GOTHENBURG, NE US",1962/03/13,0,25,14,25
USC00253365,"GOTHENBURG, NE US",1962/03/14,0,37,0,37
USC00253365,"GOTHENBURG, NE US",1962/03/15,0,41,7,30
USC00253365,"GOTHENBURG, NE US",1962/03/16,0,47,15,35
USC00253365,"GOTHENBURG, NE US",1962/03/17,0,42,21,34
USC00253365,"GOTHENBURG, NE US",1962/03/18,0,63,24,49
USC00253365,"GOTHENBURG, NE US",1962/03/19,0,62,26,45
USC00253365,"GOTHENBURG, NE US",1962/03/20,0.13,46,34,39
USC00253365,"GOTHENBURG, NE US",1962/03/21,0,53,26,45
USC00253365,"GOTHENBURG, NE US",1962/03/22,0.06,54,33,43
USC00253365,"GOTHENBURG, NE US",1962/03/23,0.02,50,33,47
USC00253365,"GOTHENBURG, NE US",1962/03/24,1.08,48,35,35
USC00253365,"GOTHENBURG, NE US",1962/03/25,0,63,30,54
USC00253365,"GOTHENBURG, NE US",1962/03/26,0,73,31,58
USC00253365,"GOTHENBURG, NE US",1962/03/27,0,80,35,64
USC00253365,"GOTHENBURG, NE US",1962/03/28,0,73,36,43
USC00253365,"GOTHENBURG, NE US",1962/03/29,0.25,47,27,41
USC00253365,"GOTHENBURG, NE US",1962/03/30,0,49,28,42
USC00253365,"GOTHENBURG, NE US",1962/03/31,0,42,28,30
USC00253365,"GOTHENBURG, NE US",1962/04/01,0,39,23,33
USC00253365,"GOTHENBURG, NE US",1962/04/02,0,52,18,45
USC00253365,"GOTHENBURG, NE US",1962/04/03,0,60,32,53
USC00253365,"GOTHENBURG, NE US",1962/04/04,0,61,33,46
USC00253365,"GOTHENBURG, NE US",1962/04/05,0,66,29,56
USC00253365,"GOTHENBURG, NE US",1962/04/06,0,61,38,51
USC00253365,"GOTHENBURG, NE US",1962/04/07,0,54,34,49
USC00253365,"GOTHENBURG, NE US",1962/04/08,0,51,34,44
USC00253365,"GOTHENBURG, NE US",1962/04/09,0,62,26,56
USC00253365,"GOTHENBURG, NE US",1962/04/10,0.12,57,37,45
USC00253365,"GOTHENBURG, NE US",1962/04/11,0.07,59,31,44
USC00253365,"GOTHENBURG, NE US",1962/04/12,0,54,27,47
USC00253365,"GOTHENBURG, NE US",1962/04/13,0,68,28,52
USC00253365,"GOTHENBURG, NE US",1962/04/14,0,69,35,55
USC00253365,"GOTHENBURG, NE US",1962/04/15,0,59,26,50
USC00253365,"GOTHENBURG, NE US",1962/04/16,0,74,36,58
USC00253365,"GOTHENBURG, NE US",1962/04/17,0,78,33,63
USC00253365,"GOTHENBURG, NE US",1962/04/18,0,83,40,71
USC00253365,"GOTHENBURG, NE US",1962/04/19,0,84,43,77
USC00253365,"GOTHENBURG, NE US",1962/04/20,0,88,49,74
USC00253365,"GOTHENBURG, NE US",1962/04/21,0,76,53,53
USC00253365,"GOTHENBURG, NE US",1962/04/22,0,73,38,67
USC00253365,"GOTHENBURG, NE US",1962/04/23,0,80,36,73
USC00253365,"GOTHENBURG, NE US",1962/04/24,0,88,50,76
USC00253365,"GOTHENBURG, NE US",1962/04/25,0,92,51,78
USC00253365,"GOTHENBURG, NE US",1962/04/26,0,87,51,75
USC00253365,"GOTHENBURG, NE US",1962/04/27,0,75,46,58
USC00253365,"GOTHENBURG, NE US",1962/04/28,0,74,34,62
USC00253365,"GOTHENBURG, NE US",1962/04/29,0.03,62,50,50
USC00253365,"GOTHENBURG, NE US",1962/04/30,0,64,32,58
USC00253365,"GOTHENBURG, NE US",1962/05/01,0,73,30,64
USC00253365,"GOTHENBURG, NE US",1962/05/02,0,81,34,68
USC00253365,"GOTHENBURG, NE US",1962/05/03,0,86,41,71
USC00253365,"GOTHENBURG, NE US",1962/05/04,0,93,41,73
USC00253365,"GOTHENBURG, NE US",1962/05/05,0,92,48,73
USC00253365,"GOTHENBURG, NE US",1962/05/06,0,79,47,70
USC00253365,"GOTHENBURG, NE US",1962/05/07,0,90,60,80
USC00253365,"GOTHENBURG, NE US",1962/05/08,0,80,54,69
USC00253365,"GOTHENBURG, NE US",1962/05/09,0,86,54,79
USC00253365,"GOTHENBURG, NE US",1962/05/10,0,94,58,81
USC00253365,"GOTHENBURG, NE US",1962/05/11,0,99,50,91
USC00253365,"GOTHENBURG, NE US",1962/05/12,0.38,95,59,64
USC00253365,"GOTHENBURG, NE US",1962/05/13,0,89,63,69
USC00253365,"GOTHENBURG, NE US",1962/05/14,0.06,85,59,72
USC00253365,"GOTHENBURG, NE US",1962/05/15,0,88,52,73
USC00253365,"GOTHENBURG, NE US",1962/05/16,0.3,76,49,59
USC00253365,"GOTHENBURG, NE US",1962/05/17,1.02,82,54,57
USC00253365,"GOTHENBURG, NE US",1962/05/18,3.54,72,54,60
USC00253365,"GOTHENBURG, NE US",1962/05/19,0,84,51,73
USC00253365,"GOTHENBURG, NE US",1962/05/20,0,81,57,69
USC00253365,"GOTHENBURG, NE US",1962/05/21,0,85,58,68
USC00253365,"GOTHENBURG, NE US",1962/05/22,0.06,73,49,59
USC00253365,"GOTHENBURG, NE US",1962/05/23,0,73,51,67
USC00253365,"GOTHENBURG, NE US",1962/05/24,0.02,80,49,70
USC00253365,"GOTHENBURG, NE US",1962/05/25,0.03,71,55,59
USC00253365,"GOTHENBURG, NE US",1962/05/26,0,76,48,67
USC00253365,"GOTHENBURG, NE US",1962/05/27,0.46,67,50,60
USC00253365,"GOTHENBURG, NE US",1962/05/28,0.86,73,54,59
USC00253365,"GOTHENBURG, NE US",1962/05/29,0.18,68,53,65
USC00253365,"GOTHENBURG, NE US",1962/05/30,0.01,80,50,71
USC00253365,"GOTHENBURG, NE US",1962/05/31,0,71,50,64
USC00253365,"GOTHENBURG, NE US",1962/06/01,0.34,64,50,53
USC00253365,"GOTHENBURG, NE US",1962/06/02,0.69,53,47,51
USC00253365,"GOTHENBURG, NE US",1962/06/03,0.2,58,49,57
USC00253365,"GOTHENBURG, NE US",1962/06/04,0,80,50,75
USC00253365,"GOTHENBURG, NE US",1962/06/05,0.08,75,52,66
USC00253365,"GOTHENBURG, NE US",1962/06/06,1.73,77,54,70
USC00253365,"GOTHENBURG, NE US",1962/06/07,2.51,70,56,64
USC00253365,"GOTHENBURG, NE US",1962/06/08,0.93,64,51,61
USC00253365,"GOTHENBURG, NE US",1962/06/09,0,64,49,58
USC00253365,"GOTHENBURG, NE US",1962/06/10,0,84,58,75
USC00253365,"GOTHENBURG, NE US",1962/06/11,0,85,58,74
USC00253365,"GOTHENBURG, NE US",1962/06/12,0.05,79,60,69
USC00253365,"GOTHENBURG, NE US",1962/06/13,0.35,76,59,69
USC00253365,"GOTHENBURG, NE US",1962/06/14,0,80,59,75
USC00253365,"GOTHENBURG, NE US",1962/06/15,0.01,87,62,80
USC00253365,"GOTHENBURG, NE US",1962/06/16,1.57,81,61,62
USC00253365,"GOTHENBURG, NE US",1962/06/17,0,79,54,70
USC00253365,"GOTHENBURG, NE US",1962/06/18,0,83,55,72
USC00253365,"GOTHENBURG, NE US",1962/06/19,0,87,57,68
USC00253365,"GOTHENBURG, NE US",1962/06/20,0,82,61,72
USC00253365,"GOTHENBURG, NE US",1962/06/21,0.37,83,60,74
USC00253365,"GOTHENBURG, NE US",1962/06/22,0.02,87,59,70
USC00253365,"GOTHENBURG, NE US",1962/06/23,0,89,60,79
USC00253365,"GOTHENBURG, NE US",1962/06/24,0,86,63,78
USC00253365,"GOTHENBURG, NE US",1962/06/25,0.24,78,58,70
USC00253365,"GOTHENBURG, NE US",1962/06/26,0,83,58,71
USC00253365,"GOTHENBURG, NE US",1962/06/27,0,85,62,74
USC00253365,"GOTHENBURG, NE US",1962/06/28,0,92,66,83
USC00253365,"GOTHENBURG, NE US",1962/06/29,0,88,66,81
USC00253365,"GOTHENBURG, NE US",1962/06/30,0.59,85,63,73
USC00253365,"GOTHENBURG, NE US",1962/07/01,1.22,86,64,78
USC00253365,"GOTHENBURG, NE US",1962/07/02,0,81,62,81
USC00253365,"GOTHENBURG, NE US",1962/07/03,0,92,65,83
USC00253365,"GOTHENBURG, NE US",1962/07/04,0.12,84,63,72
USC00253365,"GOTHENBURG, NE US",1962/07/05,0,88,68,77
USC00253365,"GOTHENBURG, NE US",1962/07/06,0,90,66,83
USC00253365,"GOTHENBURG, NE US",1962/07/07,0.16,97,65,68
USC00253365,"GOTHENBURG, NE US",1962/07/08,0,82,59,74
USC00253365,"GOTHENBURG, NE US",1962/07/09,0,87,59,79
USC00253365,"GOTHENBURG, NE US",1962/07/10,0.61,90,63,79
USC00253365,"GOTHENBURG, NE US",1962/07/11,0.54,88,64,79
USC00253365,"GOTHENBURG, NE US",1962/07/12,0,85,69,78
USC00253365,"GOTHENBURG, NE US",1962/07/13,0.39,80,65,73
USC00253365,"GOTHENBURG, NE US",1962/07/14,0.09,85,60,74
USC00253365,"GOTHENBURG, NE US",1962/07/15,0,82,59,72
USC00253365,"GOTHENBURG, NE US",1962/07/16,1.18,84,56,60
USC00253365,"GOTHENBURG, NE US",1962/07/17,0,78,53,74
USC00253365,"GOTHENBURG, NE US",1962/07/18,0.2,88,60,80
USC00253365,"GOTHENBURG, NE US",1962/07/19,0,92,68,82
USC00253365,"GOTHENBURG, NE US",1962/07/20,0.98,87,62,76
USC00253365,"GOTHENBURG, NE US",1962/07/21,0,92,64,82
USC00253365,"GOTHENBURG, NE US",1962/07/22,0,90,60,78
USC00253365,"GOTHENBURG, NE US",1962/07/23,0.05,78,60,65
USC00253365,"GOTHENBURG, NE US",1962/07/24,0.01,86,57,72
USC00253365,"GOTHENBURG, NE US",1962/07/25,0,79,57,70
USC00253365,"GOTHENBURG, NE US",1962/07/26,0.05,70,53,67
USC00253365,"GOTHENBURG, NE US",1962/07/27,0,85,60,79
USC00253365,"GOTHENBURG, NE US",1962/07/28,0,83,58,70
USC00253365,"GOTHENBURG, NE US",1962/07/29,0.28,84,61,65
USC00253365,"GOTHENBURG, NE US",1962/07/30,0,82,58,71
USC00253365,"GOTHENBURG, NE US",1962/07/31,0,77,61,72
USC00253365,"GOTHENBURG, NE US",1962/08/01,0.95,77,57,70
USC00253365,"GOTHENBURG, NE US",1962/08/02,0,84,59,73
USC00253365,"GOTHENBURG, NE US",1962/08/03,0,90,60,79
USC00253365,"GOTHENBURG, NE US",1962/08/04,0.06,89,65,78
USC00253365,"GOTHENBURG, NE US",1962/08/05,0,95,63,84
USC00253365,"GOTHENBURG, NE US",1962/08/06,0,87,65,73
USC00253365,"GOTHENBURG, NE US",1962/08/07,0,90,58,78
USC00253365,"GOTHENBURG, NE US",1962/08/08,0,95,63,83
USC00253365,"GOTHENBURG, NE US",1962/08/09,0,96,66,84
USC00253365,"GOTHENBURG, NE US",1962/08/10,0.01,91,67,82
USC00253365,"GOTHENBURG, NE US",1962/08/11,0.23,88,58,76
USC00253365,"GOTHENBURG, NE US",1962/08/12,0,84,53,71
USC00253365,"GOTHENBURG, NE US",1962/08/13,0,87,55,77
USC00253365,"GOTHENBURG, NE US",1962/08/14,0,94,60,83
USC00253365,"GOTHENBURG, NE US",1962/08/15,0,90,62,75
USC00253365,"GOTHENBURG, NE US",1962/08/16,0,82,52,71
USC00253365,"GOTHENBURG, NE US",1962/08/17,0,88,56,79
USC00253365,"GOTHENBURG, NE US",1962/08/18,0,98,58,82
USC00253365,"GOTHENBURG, NE US",1962/08/19,0,95,63,82
USC00253365,"GOTHENBURG, NE US",1962/08/20,0,91,66,79
USC00253365,"GOTHENBURG, NE US",1962/08/21,0,92,61,79
USC00253365,"GOTHENBURG, NE US",1962/08/22,0,92,65,80
USC00253365,"GOTHENBURG, NE US",1962/08/23,0.17,85,61,71
USC00253365,"GOTHENBURG, NE US",1962/08/24,0.01,78,55,67
USC00253365,"GOTHENBURG, NE US",1962/08/25,0,90,49,77
USC00253365,"GOTHENBURG, NE US",1962/08/26,0,96,57,80
USC00253365,"GOTHENBURG, NE US",1962/08/27,0,99,59,81
USC00253365,"GOTHENBURG, NE US",1962/08/28,0,85,59,74
USC00253365,"GOTHENBURG, NE US",1962/08/29,0.03,90,57,77
USC00253365,"GOTHENBURG, NE US",1962/08/30,0,77,57,67
USC00253365,"GOTHENBURG, NE US",1962/08/31,0.07,77,54,64
USC00253365,"GOTHENBURG, NE US",1962/09/01,0,83,51,73
USC00253365,"GOTHENBURG, NE US",1962/09/02,0,87,61,77
USC00253365,"GOTHENBURG, NE US",1962/09/03,0.01,78,50,50
USC00253365,"GOTHENBURG, NE US",1962/09/04,0,65,45,56
USC00253365,"GOTHENBURG, NE US",1962/09/05,0,71,32,65
USC00253365,"GOTHENBURG, NE US",1962/09/06,0,67,49,61
USC00253365,"GOTHENBURG, NE US",1962/09/07,0,86,53,72
USC00253365,"GOTHENBURG, NE US",1962/09/08,0,72,52,52
USC00253365,"GOTHENBURG, NE US",1962/09/09,0.13,61,39,49
USC00253365,"GOTHENBURG, NE US",1962/09/10,0,82,32,66
USC00253365,"GOTHENBURG, NE US",1962/09/11,0,92,51,74
USC00253365,"GOTHENBURG, NE US",1962/09/12,0,86,51,74
USC00253365,"GOTHENBURG, NE US",1962/09/13,0,85,55,71
USC00253365,"GOTHENBURG, NE US",1962/09/14,0,79,50,72
USC00253365,"GOTHENBURG, NE US",1962/09/15,0,80,64,72
USC00253365,"GOTHENBURG, NE US",1962/09/16,0.23,80,62,69
USC00253365,"GOTHENBURG, NE US",1962/09/17,1,75,55,63
USC00253365,"GOTHENBURG, NE US",1962/09/18,0,84,52,70
USC00253365,"GOTHENBURG, NE US",1962/09/19,0,70,49,54
USC00253365,"GOTHENBURG, NE US",1962/09/20,0,63,44,54
USC00253365,"GOTHENBURG, NE US",1962/09/21,0,60,49,58
USC00253365,"GOTHENBURG, NE US",1962/09/22,0.05,59,54,56
USC00253365,"GOTHENBURG, NE US",1962/09/23,0,69,55,59
USC00253365,"GOTHENBURG, NE US",1962/09/24,0,76,49,63
USC00253365,"GOTHENBURG, NE US",1962/09/25,0.51,65,54,56
USC00253365,"GOTHENBURG, NE US",1962/09/26,0,77,47,67
USC00253365,"GOTHENBURG, NE US",1962/09/27,0,75,42,61
USC00253365,"GOTHENBURG, NE US",1962/09/28,0,73,45,65
USC00253365,"GOTHENBURG, NE US",1962/09/29,0,74,53,65
USC00253365,"GOTHENBURG, NE US",1962/09/30,0.17,65,42,42
USC00253365,"GOTHENBURG, NE US",1962/10/01,0,65,43,55
USC00253365,"GOTHENBURG, NE US",1962/10/02,0.03,60,51,54
USC00253365,"GOTHENBURG, NE US",1962/10/03,0,69,43,54
USC00253365,"GOTHENBURG, NE US",1962/10/04,0,75,41,63
USC00253365,"GOTHENBURG, NE US",1962/10/05,0.26,63,52,57
USC00253365,"GOTHENBURG, NE US",1962/10/06,0.17,72,56,61
USC00253365,"GOTHENBURG, NE US",1962/10/07,0,69,51,59
USC00253365,"GOTHENBURG, NE US",1962/10/08,0,81,46,63
USC00253365,"GOTHENBURG, NE US",1962/10/09,0,80,43,62
USC00253365,"GOTHENBURG, NE US",1962/10/10,0,84,48,63
USC00253365,"GOTHENBURG, NE US",1962/10/11,0,87,46,65
USC00253365,"GOTHENBURG, NE US",1962/10/12,0,76,44,65
USC00253365,"GOTHENBURG, NE US",1962/10/13,0,84,59,70
USC00253365,"GOTHENBURG, NE US",1962/10/14,0,85,50,72
USC00253365,"GOTHENBURG, NE US",1962/10/15,0,72,45,59
USC00253365,"GOTHENBURG, NE US",1962/10/16,0,59,34,47
USC00253365,"GOTHENBURG, NE US",1962/10/17,0,58,36,47
USC00253365,"GOTHENBURG, NE US",1962/10/18,0,71,31,56
USC00253365,"GOTHENBURG, NE US",1962/10/19,0.04,71,45,49
USC00253365,"GOTHENBURG, NE US",1962/10/20,0.04,66,35,55
USC00253365,"GOTHENBURG, NE US",1962/10/21,0,74,39,57
USC00253365,"GOTHENBURG, NE US",1962/10/22,0,64,40,51
USC00253365,"GOTHENBURG, NE US",1962/10/23,0,51,36,43
USC00253365,"GOTHENBURG, NE US",1962/10/24,0,56,35,37
USC00253365,"GOTHENBURG, NE US",1962/10/25,0,54,19,43
USC00253365,"GOTHENBURG, NE US",1962/10/26,0,72,27,53
USC00253365,"GOTHENBURG, NE US",1962/10/27,0,76,31,56
USC00253365,"GOTHENBURG, NE US",1962/10/28,0,63,35,47
USC00253365,"GOTHENBURG, NE US",1962/10/29,0,70,28,53
USC00253365,"GOTHENBURG, NE US",1962/10/30,0,63,37,47
USC00253365,"GOTHENBURG, NE US",1962/10/31,0,64,26,37
USC00253365,"GOTHENBURG, NE US",1962/11/01,0,57,40,42
USC00253365,"GOTHENBURG, NE US",1962/11/02,0,48,33,38
USC00253365,"GOTHENBURG, NE US",1962/11/03,0,55,33,44
USC00253365,"GOTHENBURG, NE US",1962/11/04,0,49,32,46
USC00253365,"GOTHENBURG, NE US",1962/11/05,0,51,24,41
USC00253365,"GOTHENBURG, NE US",1962/11/06,0,62,34,46
USC00253365,"GOTHENBURG, NE US",1962/11/07,0,54,28,39
USC00253365,"GOTHENBURG, NE US",1962/11/08,0,60,20,40
USC00253365,"GOTHENBURG, NE US",1962/11/09,0,66,19,41
USC00253365,"GOTHENBURG, NE US",1962/11/10,0,64,24,40
USC00253365,"GOTHENBURG, NE US",1962/11/11,0,58,36,40
USC00253365,"GOTHENBURG, NE US",1962/11/12,0,67,22,47
USC00253365,"GOTHENBURG, NE US",1962/11/13,0,71,26,52
USC00253365,"GOTHENBURG, NE US",1962/11/14,0,68,27,58
USC00253365,"GOTHENBURG, NE US",1962/11/15,0,58,30,34
USC00253365,"GOTHENBURG, NE US",1962/11/16,0.06,35,28,28
USC00253365,"GOTHENBURG, NE US",1962/11/17,0,29,25,27
USC00253365,"GOTHENBURG, NE US",1962/11/18,0,30,18,26
USC00253365,"GOTHENBURG, NE US",1962/11/19,0,44,20,33
USC00253365,"GOTHENBURG, NE US",1962/11/20,0,77,31,58
USC00253365,"GOTHENBURG, NE US",1962/11/21,0,58,32,36
USC00253365,"GOTHENBURG, NE US",1962/11/22,0,53,24,45
USC00253365,"GOTHENBURG, NE US",1962/11/23,0,46,29,29
USC00253365,"GOTHENBURG, NE US",1962/11/24,0,54,26,32
USC00253365,"GOTHENBURG, NE US",1962/11/25,0,60,16,38
USC00253365,"GOTHENBURG, NE US",1962/11/26,0,44,17,43
USC00253365,"GOTHENBURG, NE US",1962/11/27,0,54,43,45
USC00253365,"GOTHENBURG, NE US",1962/11/28,0,55,45,46
USC00253365,"GOTHENBURG, NE US",1962/11/29,0,51,45,47
USC00253365,"GOTHENBURG, NE US",1962/11/30,0,54,42,50
USC00253365,"GOTHENBURG, NE US",1962/12/01,0,57,36,51
USC00253365,"GOTHENBURG, NE US",1962/12/02,0,52,29,39
USC00253365,"GOTHENBURG, NE US",1962/12/03,0,56,30,46
USC00253365,"GOTHENBURG, NE US",1962/12/04,0.02,53,29,30
USC00253365,"GOTHENBURG, NE US",1962/12/05,0,41,20,30
USC00253365,"GOTHENBURG, NE US",1962/12/06,0,41,21,36
USC00253365,"GOTHENBURG, NE US",1962/12/07,0,49,34,37
USC00253365,"GOTHENBURG, NE US",1962/12/08,0,39,28,28
USC00253365,"GOTHENBURG, NE US",1962/12/09,0,43,16,35
USC00253365,"GOTHENBURG, NE US",1962/12/10,0,45,19,20
USC00253365,"GOTHENBURG, NE US",1962/12/11,0,20,2,16
USC00253365,"GOTHENBURG, NE US",1962/12/12,0,31,3,25
USC00253365,"GOTHENBURG, NE US",1962/12/13,0,62,18,38
USC00253365,"GOTHENBURG, NE US",1962/12/14,0,56,19,25
USC00253365,"GOTHENBURG, NE US",1962/12/15,0,63,25,41
USC00253365,"GOTHENBURG, NE US",1962/12/16,0,73,24,46
USC00253365,"GOTHENBURG, NE US",1962/12/17,0,65,32,43
USC00253365,"GOTHENBURG, NE US",1962/12/18,0,55,27,46
USC00253365,"GOTHENBURG, NE US",1962/12/19,0.02,46,36,36
USC00253365,"GOTHENBURG, NE US",1962/12/20,0.54,36,27,29
USC00253365,"GOTHENBURG, NE US",1962/12/21,0.16,37,19,30
USC00253365,"GOTHENBURG, NE US",1962/12/22,0,38,15,15
USC00253365,"GOTHENBURG, NE US",1962/12/23,0,17,-2,10
USC00253365,"GOTHENBURG, NE US",1962/12/24,0.04,17,10,14
USC00253365,"GOTHENBURG, NE US",1962/12/25,0.06,17,2,2
USC00253365,"GOTHENBURG, NE US",1962/12/26,0,28,-12,26
USC00253365,"GOTHENBURG, NE US",1962/12/27,0,35,6,21
USC00253365,"GOTHENBURG, NE US",1962/12/28,0,40,5,26
USC00253365,"GOTHENBURG, NE US",1962/12/29,0,28,6,14
USC00253365,"GOTHENBURG, NE US",1962/12/30,0,43,6,26
USC00253365,"GOTHENBURG, NE US",1962/12/31,0,47,8,26
USC00253365,"GOTHENBURG, NE US",1963/01/01,0,41,14,33
USC00253365,"GOTHENBURG, NE US",1963/01/02,0,45,12,32
USC00253365,"GOTHENBURG, NE US",1963/01/03,0,46,18,33
USC00253365,"GOTHENBURG, NE US",1963/01/04,0.01,38,30,32
USC00253365,"GOTHENBURG, NE US",1963/01/05,0,39,19,26
USC00253365,"GOTHENBURG, NE US",1963/01/06,0,45,16,39
USC00253365,"GOTHENBURG, NE US",1963/01/07,0,51,28,41
USC00253365,"GOTHENBURG, NE US",1963/01/08,0,57,27,41
USC00253365,"GOTHENBURG, NE US",1963/01/09,0,55,24,40
USC00253365,"GOTHENBURG, NE US",1963/01/10,0.29,40,-4,-4
USC00253365,"GOTHENBURG, NE US",1963/01/11,0.33,-3,-9,-9
USC00253365,"GOTHENBURG, NE US",1963/01/12,0,0,-16,-6
USC00253365,"GOTHENBURG, NE US",1963/01/13,0,24,-12,20
USC00253365,"GOTHENBURG, NE US",1963/01/14,0,21,2,11
USC00253365,"GOTHENBURG, NE US",1963/01/15,0,14,-3,6
USC00253365,"GOTHENBURG, NE US",1963/01/16,0,25,2,14
USC00253365,"GOTHENBURG, NE US",1963/01/17,0,33,7,23
USC00253365,"GOTHENBURG, NE US",1963/01/18,0.09,23,-5,-5
USC00253365,"GOTHENBURG, NE US",1963/01/19,0.07,-2,-17,-5
USC00253365,"GOTHENBURG, NE US",1963/01/20,0,21,-5,14
USC00253365,"GOTHENBURG, NE US",1963/01/21,0,44,11,36
USC00253365,"GOTHENBURG, NE US",1963/01/22,0.11,39,-4,-5
USC00253365,"GOTHENBURG, NE US",1963/01/23,0.02,3,-19,-5
USC00253365,"GOTHENBURG, NE US",1963/01/24,0,17,-15,10
USC00253365,"GOTHENBURG, NE US",1963/01/25,0.01,11,0,0
USC00253365,"GOTHENBURG, NE US",1963/01/26,0.01,9,-15,-7
USC00253365,"GOTHENBURG, NE US",1963/01/27,0,16,-21,3
USC00253365,"GOTHENBURG, NE US",1963/01/28,0,24,-4,12
USC00253365,"GOTHENBURG, NE US",1963/01/29,0,12,2,2
USC00253365,"GOTHENBURG, NE US",1963/01/30,0,14,0,9
USC00253365,"GOTHENBURG, NE US",1963/01/31,0,37,8,30
USC00253365,"GOTHENBURG, NE US",1963/02/01,0,61,23,40
USC00253365,"GOTHENBURG, NE US",1963/02/02,0,40,12,20
USC00253365,"GOTHENBURG, NE US",1963/02/03,0,48,17,38
USC00253365,"GOTHENBURG, NE US",1963/02/04,0,58,33,44
USC00253365,"GOTHENBURG, NE US",1963/02/05,0,63,28,43
USC00253365,"GOTHENBURG, NE US",1963/02/06,0,58,34,42
USC00253365,"GOTHENBURG, NE US",1963/02/07,0,63,25,42
USC00253365,"GOTHENBURG, NE US",1963/02/08,0,56,31,40
USC00253365,"GOTHENBURG, NE US",1963/02/09,0,43,25,40
USC00253365,"GOTHENBURG, NE US",1963/02/10,0,40,10,10
USC00253365,"GOTHENBURG, NE US",1963/02/11,0,26,5,24
USC00253365,"GOTHENBURG, NE US",1963/02/12,0,45,14,28
USC00253365,"GOTHENBURG, NE US",1963/02/13,0,34,21,30
USC00253365,"GOTHENBURG, NE US",1963/02/14,0,40,18,31
USC00253365,"GOTHENBURG, NE US",1963/02/15,0,41,23,33
USC00253365,"GOTHENBURG, NE US",1963/02/16,0,51,19,35
USC00253365,"GOTHENBURG, NE US",1963/02/17,0,55,24,42
USC00253365,"GOTHENBURG, NE US",1963/02/18,0,50,23,30
USC00253365,"GOTHENBURG, NE US",1963/02/19,0,54,30,42
USC00253365,"GOTHENBURG, NE US",1963/02/20,0,43,12,19
USC00253365,"GOTHENBURG, NE US",1963/02/21,0,22,-1,21
USC00253365,"GOTHENBURG, NE US",1963/02/22,0,49,21,39
USC00253365,"GOTHENBURG, NE US",1963/02/23,0,41,31,33
USC00253365,"GOTHENBURG, NE US",1963/02/24,0,56,23,38
